UF,Código IBGE,Nome do Município,01/2024,02/2024,03/2024,04/2024,05/2024,06/2024,07/2024,08/2024,09/2024,10/2024,Soma,Percentual de Envio
PE,260392,CARNAUBEIRA DA PENHA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260400,CARPINA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260410,CARUARU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260415,CASINHAS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260420,CATENDE,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,60.0
PE,260430,CEDRO,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,60.0
PE,260440,CHA DE ALEGRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,260450,CHA GRANDE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260460,CONDADO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260470,CORRENTES,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0
PE,260480,CORTES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260490,CUMARU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260500,CUPIRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260510,CUSTODIA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260515,DORMENTES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260520,ESCADA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260530,EXU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
PE,260540,FEIRA NOVA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260560,FLORES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260570,FLORESTA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260580,FREI MIGUELINHO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260590,GAMELEIRA,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0
PE,260600,GARANHUNS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260610,GLORIA DO GOITA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
PE,260630,GRANITO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260640,GRAVATA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260650,IATI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260660,IBIMIRIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260670,IBIRAJUBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260680,IGARASSU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260690,IGUARACI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260700,INAJA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,60.0
PE,260710,INGAZEIRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260720,IPOJUCA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260730,IPUBI,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0
PE,260750,ITAIBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260760,ITAMARACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,260765,ITAMBE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260770,ITAPETIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260775,ITAPISSUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,260790,JABOATAO DOS GUARARAPES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260795,JAQUEIRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260800,JATAUBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260805,JATOBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260810,JOAO ALFREDO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260820,JOAQUIM NABUCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,260830,JUPI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260840,JUREMA,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0
PE,260845,LAGOA DO CARRO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260850,LAGOA DO ITAENGA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260860,LAGOA DO OURO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260870,LAGOA DOS GATOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260875,LAGOA GRANDE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260880,LAJEDO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260890,LIMOEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,260900,MACAPARANA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260910,MACHADOS,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0
PE,260915,MANARI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260930,MIRANDIBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260940,MORENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,260960,OLINDA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260970,OROBO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,260980,OROCO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,260990,OURICURI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,261000,PALMARES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261010,PALMEIRINA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261020,PANELAS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261030,PARANATAMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261040,PARNAMIRIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261050,PASSIRA,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0
PE,261060,PAUDALHO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261080,PEDRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261090,PESQUEIRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261100,PETROLANDIA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261110,PETROLINA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261120,POCAO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261130,POMBOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,261150,QUIPAPA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261160,RECIFE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261170,RIACHO DAS ALMAS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261180,RIBEIRAO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261190,RIO FORMOSO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261200,SAIRE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261220,SALGUEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,261230,SALOA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261240,SANHARO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261245,SANTA CRUZ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261247,SANTA CRUZ DA BAIXA VERDE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261250,SANTA CRUZ DO CAPIBARIBE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261255,SANTA FILOMENA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,60.0
PE,261260,SANTA MARIA DA BOA VISTA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
PE,261270,SANTA MARIA DO CAMBUCA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
PE,261280,SANTA TEREZINHA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261290,SAO BENEDITO DO SUL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261300,SAO BENTO DO UNA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261310,SAO CAITANO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261320,SAO JOAO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261330,SAO JOAQUIM DO MONTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261350,SAO JOSE DO BELMONTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261360,SAO JOSE DO EGITO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261370,SAO LOURENCO DA MATA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261380,SAO VICENTE FERRER,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261390,SERRA TALHADA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261400,SERRITA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261410,SERTANIA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261420,SIRINHAEM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261430,MOREILANDIA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261440,SOLIDAO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261450,SURUBIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261460,TABIRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261480,TACARATU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261485,TAMANDARE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261500,TAQUARITINGA DO NORTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261510,TEREZINHA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261520,TERRA NOVA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261530,TIMBAUBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261540,TORITAMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261550,TRACUNHAEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,261560,TRINDADE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
PE,261570,TRIUNFO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
PE,261580,TUPANATINGA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
PE,261590,TUPARETAMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261600,VENTUROSA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261610,VERDEJANTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261620,VERTENTES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PE,261630,VICENCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,261640,VITORIA DE SANTO ANTAO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PE,261650,XEXEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,220000,Gestão Estadual do Piauí,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220020,AGUA BRANCA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220040,ALTOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220120,BARRAS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220150,BATALHA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220200,BURITI DOS LOPES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,220220,CAMPO MAIOR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220260,CASTELO DO PIAUI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220270,COCAL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220290,CORRENTE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220390,FLORIANO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PI,220500,ITAINOPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,220520,JAICOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220680,NOSSA SENHORA DOS REMEDIOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PI,220770,PARNAIBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220780,PAULISTANA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,60.0
PI,220790,PEDRO II,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220800,PICOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PI,220840,PIRIPIRI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,220850,PORTO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,221000,SAO JOAO DO PIAUI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
PI,221050,SAO PEDRO DO PIAUI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
PI,221080,SIMPLICIO MENDES,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0
PI,221100,TERESINA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330000,Gestão Estadual do Rio de Janeiro,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330010,ANGRA DOS REIS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330015,APERIBE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330020,ARARUAMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330022,AREAL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330023,ARMACAO DE BUZIOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330025,ARRAIAL DO CABO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330030,BARRA DO PIRAI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330040,BARRA MANSA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330045,BELFORD ROXO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330050,BOM JARDIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
RJ,330060,BOM JESUS DO ITABAPOANA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330070,CABO FRIO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330080,CACHOEIRAS DE MACACU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330090,CAMBUCI,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,60.0
RJ,330100,CAMPOS DOS GOYTACAZES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330110,CANTAGALO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330120,CARMO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330130,CASIMIRO DE ABREU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330140,CONCEICAO DE MACABU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330150,CORDEIRO,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0
RJ,330160,DUAS BARRAS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330170,DUQUE DE CAXIAS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330180,ENGENHEIRO PAULO DE FRONTIN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330185,GUAPIMIRIM,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330190,ITABORAI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330200,ITAGUAI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
RJ,330210,ITAOCARA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
RJ,330220,ITAPERUNA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330225,ITATIAIA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330227,JAPERI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330230,LAJE DO MURIAE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330240,MACAE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330250,MAGE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330260,MANGARATIBA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330270,MARICA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330280,MENDES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330290,MIGUEL PEREIRA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330300,MIRACEMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330310,NATIVIDADE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330320,NILOPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RJ,330330,NITEROI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330340,NOVA FRIBURGO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330350,NOVA IGUACU,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330360,PARACAMBI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330370,PARAIBA DO SUL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330380,PARATI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330390,PETROPOLIS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330395,PINHEIRAL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
RJ,330400,PIRAI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330410,PORCIUNCULA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RJ,330411,PORTO REAL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330412,QUATIS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
RJ,330414,QUEIMADOS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330415,QUISSAMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330420,RESENDE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330430,RIO BONITO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330440,RIO CLARO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330450,RIO DAS FLORES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330452,RIO DAS OSTRAS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330455,RIO DE JANEIRO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330460,SANTA MARIA MADALENA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330470,SANTO ANTONIO DE PADUA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,70.0
RJ,330475,SAO FRANCISCO DE ITABAPOANA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,80.0
RJ,330480,SAO FIDELIS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
RJ,330490,SAO GONCALO,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,90.0
